ID,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Sales180Day,Positive Feedback,Product Url
,https://ae-pic-a1.aliexpress-media.com/kf/Saff31cf1ec8143f296b939cc48a10ba5Y.jpg,,"חדש 12x2.125 צמיג 64-203 אופנוע 12"" קטנוע עגלת צמיגים פנימיים 12x2.125 12x1.75 צמיגים 12 1/2 x 2 1/4 גלגלים צמיג",USD 8.00,USD 4.24,47%,14.0,100.0%,https://s.click.aliexpress.com/e/_on7C3xx
,https://ae-pic-a1.aliexpress-media.com/kf/S370ff47c3b444b358436fa644d227c97h.jpg,,ילדים 2025 FXR נוער מוטוקרוס סט ציוד מוטוקרוס בגודל ילד אופני עפר קומבו אופנוע שטח אופנוע MX ג'רזי ומכנסיים,USD 133.20,USD 44.60,66%,73.0,85.7%,https://s.click.aliexpress.com/e/_oDPcFkz
,https://ae-pic-a1.aliexpress-media.com/kf/Sb79b79e64f7f43abb2c078002127ee13n.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2657856041/p/1/e/6/t/10301/1100004931059.mp4,כפפות סיליקון מעובות Giyo GEL הלם מונע החלקה נושם קיץ גברים נשים כפפה ללא אצבעות לרכיבה על אופניים/חדר כושר/טקטי/ספורט,USD 19.16,USD 12.45,35%,40.0,96.7%,https://s.click.aliexpress.com/e/_oDbsbWh
,https://ae-pic-a1.aliexpress-media.com/kf/Sbe769ddcc8e440a8a3b221a9c59e261c1.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239194804/p/1/e/6/t/10301/1100221630085.mp4,CUIRASSIER מגני ברכיים לאופנוע מפרקי תנועה מגני ברכיים אוורור הגנה על השוקיים ציוד מיגון לאופנוע מוטוקרוס,USD 77.45,USD 33.30,57%,157.0,96.8%,https://s.click.aliexpress.com/e/_op9wEv7
,https://ae-pic-a1.aliexpress-media.com/kf/S54fb9706b7694693b2428c0122159b436.jpg,,2025 FXR REVO מוטוקרוס שילובי ערכת ציוד אופני עפר מוטו סט ג'רזי אופנועי אופנוע אנדורו,USD 136.21,USD 40.86,70%,34.0,100.0%,https://s.click.aliexpress.com/e/_oEdBAjr
,https://ae-pic-a1.aliexpress-media.com/kf/S23f196c54a764c45828401004b3c6ef8H.jpg,,ROCKBROS אופני כביש חדשים כפפות MTB עמידים ללבוש מיקרופייבר אימון חדר כושר כפפה ללא אצבעות ציוד רכיבה על אופניים עם חצי אצבע,USD 16.91,USD 8.45,50%,111.0,96.8%,https://s.click.aliexpress.com/e/_oDgmXTF
,https://ae-pic-a1.aliexpress-media.com/kf/S39caea80bcce47fbbf4e34cc999c4c56a.jpg,,מנורות LED פנס קדמי USB נטענת אופניים הניתן להגדלה עבור Xiaomi 1S M365 PRO2 Ninebot Max G30 אביזרי קטנוע חשמלי,USD 24.48,USD 7.83,68%,92.0,89.5%,https://s.click.aliexpress.com/e/_oEKurBT
,https://ae-pic-a1.aliexpress-media.com/kf/S5dd58ff156aa4277849581d158765ebch.jpg,,עמיד למים 1000 לומנס פנס אופני הרמה USB נטען MTB קדמי אור סגסוגת אלומיניום פנס אופני כביש,USD 31.10,USD 12.75,59%,106.0,96.9%,https://s.click.aliexpress.com/e/_opENwV7
,https://ae-pic-a1.aliexpress-media.com/kf/Scc2c85ca43614a42a7a97a9168a1aff4U.jpg,,אחיזת כידון לאופניים MTB של ENLEE גומי נגד החלקה אחיזת אופניים נעילת על הכביש ידית קצה ידית הרים אביזרי אופניים עם חפתים MTB,USD 15.75,USD 10.55,33%,90.0,84.2%,https://s.click.aliexpress.com/e/_olrzzG9
,https://ae-pic-a1.aliexpress-media.com/kf/S33368877170247649f28cd47993a6cc3e.jpg,,תפסי ידית מחוזקים בסיבי פחמן ODI CF סיליקון MTB כיסוי כידון נעילה נגד החלקה חלקי אופניים נוחים,USD 23.81,USD 11.67,51%,180.0,98.5%,https://s.click.aliexpress.com/e/_oCAff1R
,https://ae-pic-a1.aliexpress-media.com/kf/S6f60ef78e7c64e7dbd6c0b2fc6bb258aq.jpg,,4 יח'\סט רפידות מגן למרפק הברך לאופנוע מוטוקרוס מגני החלקה על החלקה לרכיבה ציוד מגן ציוד ספורט לחוץ,USD 62.39,USD 17.47,72%,79.0,94.7%,https://s.click.aliexpress.com/e/_oDxtGmV
,https://ae-pic-a1.aliexpress-media.com/kf/S0cce28f37c69415586d19f0905e38999M.jpg,,חישוק מיני כדורסל עם כדור ומשאבה חישוק כדורסל נייד מתכוונן סט חישוק כדורסל פנימי מקורה לילדים,USD 17.52,USD 8.76,50%,5.0,80.0%,https://s.click.aliexpress.com/e/_oDGLZmp
,https://ae-pic-a1.aliexpress-media.com/kf/H23261bdffc45411e9bf773a771c40655q.jpg,,"מחזיק קיר לקטנוע עבור Xiaomi M365 עבור Ninebot Max G30 ES1 ES2 מעמד קולב אחסון חשמלי עומס 50 ק""ג",USD 28.81,USD 8.36,71%,260.0,98.7%,https://s.click.aliexpress.com/e/_oDC1q8D
,https://ae-pic-a1.aliexpress-media.com/kf/S2ae16a1202af42d88b778fe89c9e902cy.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/228081202/p/1/e/6/t/10301/1100019585351.mp4,SHIMANO DEORE FC M5100 ארכובה M5100 1x11-Speed 11S 11V 32T 175MM 170MM 30T 32T 34T תואם לחלקי אופניים מקוריים M7000,USD 105.16,USD 54.68,48%,64.0,90.0%,https://s.click.aliexpress.com/e/_opKwsa5
,https://ae-pic-a1.aliexpress-media.com/kf/S4d8937fccfa44a9e89cffd7b8f8b5f2eN.jpg,,SHIMANO DEORE M6100 MTB 12-Speed Groupset עם RIRO XT CRANKSET 170/175x11-50/52t M6100 CHAIN,USD 299.22,USD 126.09,57%,139.0,90.0%,https://s.click.aliexpress.com/e/_oCcWChj
,https://ae-pic-a1.aliexpress-media.com/kf/S2aa4f27436df423781571143afb252feC.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/244055355/p/1/e/6/t/10301/1100091585913.mp4,SHIMANO DEORE M4100/M5100/6100 10/11/12v גלגל שיניים קסטה CS-M4100/M5100/6100 10-12 הילוכים K7 לאופני MTB חלקים מקוריים,USD 92.23,USD 44.27,52%,299.0,96.3%,https://s.click.aliexpress.com/e/_olHffvR
,https://ae-pic-a1.aliexpress-media.com/kf/Saff48d0c44e54d109fd358a506ace3afq.jpg,,"Shimano Deore SLX MT510 MTB Crankset 10 11 12 Speed אופני הרים נר גלגל שיניים לאופניים 170 מ""מ 32T 34T 36T 38T BB52 MT500",USD 94.10,USD 43.29,54%,117.0,93.9%,https://s.click.aliexpress.com/e/_oB1ay1j
,https://ae-pic-a1.aliexpress-media.com/kf/S934b24d1f88641bd806389dd2ad3c3250.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/952244710/p/1/e/6/t/10301/332597622577.mp4,"ARC Boost Hub, 4 מיסבים אטומים, 6 כפות 3 שיניים, 15x110 ו-12x148MM, Micro Spline MS 12Speed HG 11V, רכזת אופניים לאופניים, 28/32H",USD 48.46,USD 24.23,50%,19.0,100.0%,https://s.click.aliexpress.com/e/_oDjX3NJ
,https://ae-pic-a1.aliexpress-media.com/kf/S4bed8062614943dfbd0ff78cb7bed8345.jpg,,ידיות נגד החלקה MTB ידיות אופניים חפתים Mtb ידיות לכידון אופניים ידיות על האופניים אביזרי קטנוע אופניים,USD 24.31,USD 11.91,51%,3.0,100.0%,https://s.click.aliexpress.com/e/_omfbswN
,https://ae-pic-a1.aliexpress-media.com/kf/S5df7288901534e58b22121ccd4c898f1h.jpg,,Angel Eyes Bluetooth פנס טייגר מעופף פנס תאורת זרקור קרן LCD מסך לקטנוע חשמלי Citycoco,USD 45.85,USD 15.22,66%,49.0,100.0%,https://s.click.aliexpress.com/e/_oowtk2z
,https://ae-pic-a1.aliexpress-media.com/kf/Sd0105b2b99e442f69e1fa3ac7a271fd64.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2657856041/p/1/e/6/t/10301/1100183149408.mp4,GIYO כפפות רכיבה על אופניים חצי אצבע GEL עמיד בפני זעזועים עמיד ללבוש עמיד ללבוש MTB אופני כביש חיצוני כפפות ספורט גברים נשים כפפות,USD 16.50,USD 10.72,35%,75.0,100.0%,https://s.click.aliexpress.com/e/_onth4XJ
,https://ae-pic-a1.aliexpress-media.com/kf/Ha541555206c6472cafa8f700cfc6f722b.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2998368070/p/1/e/6/t/10301/270188232619.mp4,מהדק מתקפל משודרג עבור Dualtron Dt3 Spider Zero 8X 10X 11X עבור קטנוע חשמלי מסדרת Speedual מנעול קשוח עבור Kugoo G1,USD 44.85,USD 14.89,66%,275.0,94.5%,https://s.click.aliexpress.com/e/_ooPNm4D
,https://ae-pic-a1.aliexpress-media.com/kf/S4c611567a3424a8fb0e076f7a7641dc6M.jpg,,Shimano 12S XT M8100 מעביר 11 הילוכים Deore M5100 Bicycle RD SLX M7100 10S M4120 אופני הרים מעביר אחורי 11V MTB חלק,USD 58.21,USD 25.03,57%,550.0,98.1%,https://s.click.aliexpress.com/e/_oku1wLJ
,https://ae-pic-a1.aliexpress-media.com/kf/S28167d7dbf5e4cf8b558ca73b95057b0n.jpg,,SHIMANO Alivio M3100 M4000 9Speed SL M3100 ידית הילוכים RD M3100 SGS מעביר אחורי 9 Speed 9S דגם חדש של m4000 דיבל 9v,USD 53.59,USD 22.51,58%,383.0,97.7%,https://s.click.aliexpress.com/e/_oo4pRY9
,https://ae-pic-a1.aliexpress-media.com/kf/S41ec880383ad4c978634066ed64ed9bcZ.jpg,,SHIMANO CUES 10S 11S U6000 MTB 1X10/11 Speed Groupset Shifter מעביר שרשרת קסטה Cranset Brake חלקי אופניים מקוריים,USD 112.56,USD 51.78,54%,152.0,96.5%,https://s.click.aliexpress.com/e/_oBKNyt7
,https://ae-pic-a1.aliexpress-media.com/kf/S64860f6935184df3a8210537b04d2e80A.jpg,,FH MX הליום FXR ג'רזי סט אופני עפר סט ציוד מוטוקרוס טרקטורונים קומבו אופנוע ג'רזי ומכנסיים לשטח,USD 147.78,USD 50.04,66%,149.0,91.8%,https://s.click.aliexpress.com/e/_ok0IlOt
,https://ae-pic-a1.aliexpress-media.com/kf/S0ee1cdc037b74ef1878842c084161c98O.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/228081202/p/1/e/6/t/10301/4000180734216.mp4,SHIMANO DEORE M6100 12s Groupset SL M6100 ידית הילוכים RD M6100 SGS מעביר אחורי 12 הילוכים 12V SHIFTER SWTICH Basic M7100 M8100,USD 91.56,USD 43.04,53%,1011.0,97.6%,https://s.click.aliexpress.com/e/_oBur8gD
,https://ae-pic-a1.aliexpress-media.com/kf/Sf8279c3e19e343ff8040222e2d1ccfe1d.jpg,,אופנוע ללא אצבעות הגנה על כפפות עור רטרו קיץ כפפות מוטוקרוס אופנוען רוכב אופנוע רוכב חצי כפפות חום שחור,USD 32.62,USD 16.31,50%,4.0,80.0%,https://s.click.aliexpress.com/e/_omPjAFB
,https://ae-pic-a1.aliexpress-media.com/kf/S9b52d91a46294b94a97401ded6d30e9ct.jpg,,NEWBOLER 6L קטנוע חשמלי קדמי תיק נשלף מהיר קיבולת גדולה תיק קטנוע חשמלי אחסון חיצוני עבור קטנוע שיאומי,USD 52.29,USD 17.78,66%,30.0,96.0%,https://s.click.aliexpress.com/e/_okzKMxB
,https://ae-pic-a1.aliexpress-media.com/kf/Sd7a031cb7335414ea13e5807be41e6f48.jpg,,אחיזת אופניים ROCKBROS 2024 חדשה לאופניים MTB אופני כביש כפולה נעילת כידון גומי אחיזת כידון אופניים נגד החלקה בולם זעזועים.,USD 12.81,USD 6.41,50%,42.0,93.3%,https://s.click.aliexpress.com/e/_oD50y65
,https://ae-pic-a1.aliexpress-media.com/kf/Se7ad68b79ccc413fbcea43f367213b92P.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671056237/p/1/e/6/t/10301/1100185067211.mp4,SHIMANO DEORE SL-M6100 ימינה RD-M6100 SGS 12 הילוכים מעביר אחורי מקורי לאופני הרים חלקי רכיבה MTB,USD 97.69,USD 39.08,60%,238.0,97.5%,https://s.click.aliexpress.com/e/_oppn1Ev
,https://ae-pic-a1.aliexpress-media.com/kf/Sd2cdff8d0cc44e438687cb8640baa70dV.jpg,,"גומי בוטיל 12x1.95 12x1.75/2.125 12X2.125/2.35 12 1/2X2 1/4 פנימית מתאימה לעגלת ילדים, פנימית לאופניים",USD 10.73,USD 3.82,64%,7.0,100.0%,https://s.click.aliexpress.com/e/_oBybCZ7
,https://ae-pic-a1.aliexpress-media.com/kf/H9115a5a338244c039fa6292f0c9573a0R.png,,"Shimano TOURNEY TX BR-TX805 קליפרס בלם דיסק מכאני רפידות שרף TX805 קליפר G3 HS1 RT56 RT54 RT30 RT26 רוטור 160 מ""מ",USD 31.17,USD 15.27,51%,362.0,97.7%,https://s.click.aliexpress.com/e/_okhXxUV
,https://ae-pic-a1.aliexpress-media.com/kf/Sc06209b0f4fe4d108e1753a9490fc0caf.png,,TLD RACING 2024 fh סט ציוד מוטוקרוס חליפת מוטוקרוס סט ג'רזי לשטח עם ג'רזי אופני עפר כיס ומכנסיים ביגוד מירוץ MX,USD 155.11,USD 51.94,66%,199.0,97.6%,https://s.click.aliexpress.com/e/_opghncH
,https://ae-pic-a1.aliexpress-media.com/kf/S199a664604e74b7cb2464a8f7096f5faE.jpg,,"ארכובה GOLDIX אופני הרים CNC חלול 165/170/175 מ""מ ארכובה אופניים 0 מ""מ אופסט שרשרת שיניים צרות רחבות 30/32/34/36/38T",USD 67.96,USD 32.62,52%,58.0,100.0%,https://s.click.aliexpress.com/e/_oCcNAPf
,https://ae-pic-a1.aliexpress-media.com/kf/Sa4321ad93d974712bb9cf506f050d7756.jpg,,מותג BEARKING הגעה חדשה סליל דיג במים מלוח מסתובב 1000-6000 9+1BB 5.2:1 מקס גרירה 12KG סלילים עמידים למים,USD 41.00,USD 18.86,54%,1079.0,93.3%,https://s.click.aliexpress.com/e/_opqUQ6N
,https://ae-pic-a1.aliexpress-media.com/kf/S582f185eb0a944f3a8a76ae7c24d3a4bF.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/202278863/p/1/e/6/t/10301/1100188168324.mp4,גברים חורף SoftShell טקטי מעילים עמיד למים גברים מעיל קפוצ'ון קרבי דיג טיולים קמפינג טיפוס סקי מכנסיים,USD 29.70,USD 13.29,55%,7428.0,92.0%,https://s.click.aliexpress.com/e/_oEZJryV
,https://ae-pic-a1.aliexpress-media.com/kf/S44c2005d3b494ed6b0f5cf761e6a5757q.jpg,,TARKA 3 ראשי תנור גז תנור קמפינג מבערים מתקפלים תנור תרמילאים 5800W ציוד בישול לפיקניק טיולי חוץ 5800W,USD 32.71,USD 13.41,59%,3307.0,93.7%,https://s.click.aliexpress.com/e/_oCjvcXr
,https://ae-pic-a1.aliexpress-media.com/kf/S2ecdfce2d9f4421a96ea4cb34cfc5bb1Z.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673627988/p/1/e/6/t/10301/1100186087129.mp4,"חליפות צלילה 3 מ""מ/2 מ""מ ניאופרן חליפות גלישה שנורקלינג קיאקים דייג חנית צלילה חופשית שחייה תרמית גוף מלא לשמור על חום",USD 61.84,USD 26.59,57%,2731.0,93.5%,https://s.click.aliexpress.com/e/_olkJLw1
,https://ae-pic-a1.aliexpress-media.com/kf/S7f7badb2f3c441de968c6a002dc763b26.jpg,,אורות קדמיים לאופניים MTB USB LED נטענת עמיד למים פנס אופני הרים פנס אזהרה בטיחות לאופניים אביזרי רכיבה על אופניים,USD 9.73,USD 4.48,54%,1107.0,96.2%,https://s.click.aliexpress.com/e/_oEs5ilL
,https://ae-pic-a1.aliexpress-media.com/kf/S73cc367ba18c4ba8a151323c3bf6745fi.jpg,,בקבוק אופניים ROCKBROS אופני כביש MTB בקבוק מים ספורט חיצוני פלסטיק נייד קיבולת גדולה שתייה רכיבה על אופניים בקבוק מים,USD 9.60,USD 4.03,58%,665.0,97.3%,https://s.click.aliexpress.com/e/_oprtqKH
,https://ae-pic-a1.aliexpress-media.com/kf/Sa8a82da8a8b4433d9b202fe8c3a498fcR.jpg,,אור אופניים מואר T6 LED קדמי USB נטען MTB מנורת אופניים הרים 1000LM פנס פנס אופניים קטנוע אופניים,USD 9.39,USD 4.13,56%,18975.0,95.8%,https://s.click.aliexpress.com/e/_oC6S9Iv
,https://ae-pic-a1.aliexpress-media.com/kf/Sdd8b2e222dce42c3a997090cf7850fdbP.jpg,,משאבת ניפוח אלחוטית PACOONE נייד חיצוני מיני מדחס אוויר כרית אוויר מיטת טבעת שחייה משאבת אוויר רב תכליתית,USD 23.45,USD 7.62,67%,6880.0,93.8%,https://s.click.aliexpress.com/e/_onVTjQt
,https://ae-pic-a1.aliexpress-media.com/kf/Sd236dbdb92994e3693c70f88ac2abdadN.jpg,,קמפינג תנור גז נייד מתקפל חיצוני תנור תרמילאים ציוד תיירותי לבישול טיולים פיקניק 3500W,USD 21.76,USD 9.79,55%,5142.0,94.1%,https://s.click.aliexpress.com/e/_oE4Lphr
,https://ae-pic-a1.aliexpress-media.com/kf/S7a5c0da23fcf4c68bccaf5282482cf81r.png,,חגורת הרמת משקולות תמיכה בגב חגורת אימון עם אבזם מתכת לגברים נשים חדר כושר סקוואט דדליפט הרמת כוח אימון קרוס,USD 23.28,USD 6.75,71%,720.0,95.4%,https://s.click.aliexpress.com/e/_oFkYkOl
,https://ae-pic-a1.aliexpress-media.com/kf/Sfe664317fd384a45bcdac3c439579ade5.jpg,,"כפפות אופניים MOREOK חצי אצבע 5 מ""מ רפידות ג'ל נושמות אופני כביש הרים כפפות אופניים בולמות זעזועים לגברים",USD 11.94,USD 4.77,60%,470.0,97.8%,https://s.click.aliexpress.com/e/_ok24eEN
,https://ae-pic-a1.aliexpress-media.com/kf/S17bb416be8e949d0a9d27a03747249a52.jpg,,התעמלות מותניים דיסק פיתול כף רגל עיסוי מותניים פיתול דיסק ציוד כושר נייד מתח מגנטי מכונה פיתול מותניים,USD 31.42,USD 10.20,67%,8611.0,91.6%,https://s.click.aliexpress.com/e/_omNZJ0z
,https://ae-pic-a1.aliexpress-media.com/kf/S8fa40c5185984d059bd953f6017ea06fT.jpg,,אורות קדמיים לאופניים MTB USB LED נטענת עמיד למים פנס אופני הרים פנס אזהרה בטיחות לאופניים אביזרי רכיבה על אופניים,USD 6.08,USD 2.62,57%,3108.0,91.5%,https://s.click.aliexpress.com/e/_opWxzvr
,https://ae-pic-a1.aliexpress-media.com/kf/S1ee97f87dfd84af1938265daf0c96feaF.jpg,,חורף גברים טיפוס עמיד למים סקי טרקים צמר דיג טקטי עור כריש מכנסי מטען קמפינג טיולים מכנסיים ציד,USD 30.06,USD 14.13,53%,5717.0,90.6%,https://s.click.aliexpress.com/e/_oCgvWkD
,https://ae-pic-a1.aliexpress-media.com/kf/S479838484530466e800144553c98535bW.jpg,,Ranger Green Plate Carrier Tactico Vest עם אבטחת שחרור מהיר Molle Chaleco Tactico Bandolier Laser Cut Vest,USD 213.47,USD 54.21,74%,2660.0,96.7%,https://s.click.aliexpress.com/e/_olbo4Vx
,https://ae-pic-a1.aliexpress-media.com/kf/Sfbc0b58067014fce83c9b55dec5687f9a.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673459265/p/1/e/6/t/10301/1100222586767.mp4,סט רצועת התנגדות להקות סיוע למשיכה למעלה התנגדות רצועת מתיחה תרגיל אימון כבד לפיזיותרפיה אימונים ביתיים,USD 5.53,USD 1.80,67%,9706.0,91.3%,https://s.click.aliexpress.com/e/_oFSumsv
,https://ae-pic-a1.aliexpress-media.com/kf/Sd9a0901ad9a84e07966406f9abf3d7757.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/237324478/p/1/e/6/t/10301/1100120201677.mp4,ידית כידון לאופניים ODI באיכות גבוהה אחיזת אופני MTB הרים חפתים מונעי החלקה אביזרי רכיבה על אופניים בלימת זעזועים,USD 3.82,USD 1.60,58%,2286.0,94.3%,https://s.click.aliexpress.com/e/_on073PF
,https://ae-pic-a1.aliexpress-media.com/kf/Sb840797d035b46aba45d0ef8c7209eebe.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/3170091416/p/1/e/6/t/10301/324150123121.mp4,מוטות לטיולים בטבע 2 יחידות סיבי פחמן מקלות טלסקופיים מתקפלים קל משקל הליכה מקל טיפוס מקל טיפוס,USD 96.82,USD 35.26,63%,2663.0,97.1%,https://s.click.aliexpress.com/e/_oFF6ktb
,https://ae-pic-a1.aliexpress-media.com/kf/Sa14439210abb407289705954e2b9f8fa3.jpg,,MAXXIS PACE(M333) צמיג חוט אופניים מקורי 26/27.5/29 אופני הרים צמיג נגד פנצ'ר עובר ל-MTB,USD 42.52,USD 19.13,55%,1426.0,93.9%,https://s.click.aliexpress.com/e/_olfI3n3
,https://ae-pic-a1.aliexpress-media.com/kf/S7e490304521948b1bcf64669658de8f2p.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239194804/p/1/e/6/t/10301/1100174156856.mp4,FLEXTAILGEAR TINY PUMP X - משאבת אוויר חשמלית ניידת עם אור קמפינג נטענת עבור מצופים לבריכה שקיות ואקום מזרן אוויר,USD 32.63,USD 13.45,58%,1951.0,96.8%,https://s.click.aliexpress.com/e/_oD5edDn
,https://ae-pic-a1.aliexpress-media.com/kf/S40e1f0b9169c415ab4faac5ae9479f7fR.jpg,,אביזרי גיטרה מסגסוגת אלומיניום באיכות גבוהה אביזרי גיטרה החלפה מהירה קלאמפ מפתח אקוסטית טון קלאסי כוונון חלקי גיטרה,USD 4.56,USD 2.01,56%,919.0,97.6%,https://s.click.aliexpress.com/e/_omxLZWp
,https://ae-pic-a1.aliexpress-media.com/kf/Sc41cfd170db34acab340009dc20d03daS.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2678091426/p/1/e/6/t/10301/1100170970213.mp4,מקלחת קמפינג חיצונית IPX7 כתום עמיד למים עם תצוגה דיגיטלית משאבת מקלחת חשמלית ניידת לטיולים נסיעות השקיית חיות מחמד,USD 83.37,USD 23.35,72%,2536.0,95.5%,https://s.click.aliexpress.com/e/_ooWrlFL
,https://ae-pic-a1.aliexpress-media.com/kf/Sa14439210abb407289705954e2b9f8fa3.jpg,,MAXXIS PACE(M333) צמיג חוט אופניים מקורי 26/27.5/29 אופני הרים צמיג נגד פנצ'ר עובר ל-MTB,USD 47.41,USD 20.38,57%,110.0,96.3%,https://s.click.aliexpress.com/e/_opDCL7x
,https://ae-pic-a1.aliexpress-media.com/kf/S2dca9542ec5f494782015574f3f7e2cdM.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/227891617/p/1/e/6/t/10301/1100039933567.mp4,משקפי פיינטבול טקטי איירסופט אטום לרוח נגד ערפל CS Wargame הגנת טיולים משקפי הגנה מתאים לקסדה טקטית,USD 23.71,USD 11.62,51%,485.0,96.3%,https://s.click.aliexpress.com/e/_op6dGYZ
,https://ae-pic-a1.aliexpress-media.com/kf/Seac5e4e7b43a4de89309bb281171c5faZ.jpg,,חוט באנג'י כבד בחוץ חוט רצועת קשירה אלסטית ווי קיאקים רכיבה על אופניים חבלי אריזת מזוודות אביזרי קמפינג,USD 5.49,USD 1.59,71%,3377.0,93.5%,https://s.click.aliexpress.com/e/_olysylF
,https://ae-pic-a1.aliexpress-media.com/kf/S1c20926c7eda4f2ab4af8e004e6eccf5J.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673555141/p/1/e/6/t/10301/1100134504911.mp4,תיק גב לטיפוס הרים 20 ליטר לגברים ולנשים תיק ספורט חיצוני עמיד למים קמפינג טיולי גשם,USD 60.03,USD 27.62,54%,681.0,96.2%,https://s.click.aliexpress.com/e/_oEv3lED
,https://ae-pic-a1.aliexpress-media.com/kf/S0a66e95cac46424fb55df6eedb3a1f1c8.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2675954157/p/1/e/6/t/10301/1100213099876.mp4,1/2 יחידות תגי משיכה נשלפים כבדים מחזיק מפתחות מחזיק מפתחות מחזיק מפתחות חיצוני מחזיק מפתחות מחזיק מפתחות מחזיק מפתחות חיצוני,USD 7.76,USD 2.09,73%,4266.0,94.9%,https://s.click.aliexpress.com/e/_oFmibC5
,https://ae-pic-a1.aliexpress-media.com/kf/S8008774fb83d4c1a807c587d4134cb1aM.jpg,,RideNow TPU Bike Inner Tube 700C 700x18 23 25 28 32 35 37 40 47C אופני כביש צמיג MTB Bike Camera 29x1.5 1.75 1.9 pneu aro,USD 12.39,USD 5.45,56%,14347.0,96.2%,https://s.click.aliexpress.com/e/_on2jDXT
,https://ae-pic-a1.aliexpress-media.com/kf/Sef205473edf44ea5ba7f53673a5afb161.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/202530235/p/1/e/6/t/10301/1100070894872.mp4,90L עמיד למים טיולים קמפינג תרמיל טרקים תיק תרמיל קיבולת גדולה נסיעות בחוץ תיקי ספורט ציוד קמפינג גברים,USD 48.90,USD 23.47,52%,4516.0,93.5%,https://s.click.aliexpress.com/e/_olPmxLF
,https://ae-pic-a1.aliexpress-media.com/kf/Sd11bc0a99c92420e98e0e6ef3aa4d9a8O.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676025660/p/1/e/6/t/10301/4000178266605.mp4,נעלי ספורט מים יחפות גרבי אקווה יוגה ייבוש מהיר לגברים נשים,USD 11.01,USD 4.51,59%,3141.0,95.1%,https://s.click.aliexpress.com/e/_oFcPKxX
,https://ae-pic-a1.aliexpress-media.com/kf/H03c8b3b9c3734cf7aaaeab266dc69ecfU.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/3045656173/p/1/e/6/t/10301/343203807613.mp4,LNGXO מכנסי טיולים צמר חם עבה גברים חורף עמיד למים עמיד למים חיצוני רך מעטפת גשם מכנסי טרקים קמפינג מכנסי סקי,USD 38.56,USD 15.32,60%,10788.0,94.8%,https://s.click.aliexpress.com/e/_onL5ty9
,https://ae-pic-a1.aliexpress-media.com/kf/Sfb06867587d748e79a581321f652f308O.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2201417237152/p/1/e/6/t/10301/290899147383.mp4,Continental Terra Trail ProTection 28 אינץ' צמיג Clincher מתקפל Cyclocross Gravel 700x35/40/45c אופני כביש צמיג מוכן Tubeless,USD 61.13,USD 28.12,54%,82.0,88.9%,https://s.click.aliexpress.com/e/_opVl4DL
,https://ae-pic-a1.aliexpress-media.com/kf/S22bff04fdd5c4f01bf0c4f22b02b0a214.jpg,,מחזיק מעמד לטלפון MTB NEWBOLER מחזיק אופניים 360° מסתובב מאלומיניום מתכוונן מחזיק טלפון אופניים ללא החלקה לרכיבה על אופניים,USD 15.03,USD 6.61,56%,4830.0,95.9%,https://s.click.aliexpress.com/e/_opW7l5n
,https://ae-pic-a1.aliexpress-media.com/kf/S6b3172850b0545718136ce18285152ccp.jpg,,חוט בנג'י כבד חוט רצועת קשירה אלסטית ווי קרבינר קיאקים רכיבה על אופניים חבלי אריזת מזוודות אביזרי קמפינג,USD 4.93,USD 2.12,57%,11361.0,96.1%,https://s.click.aliexpress.com/e/_oBS9ME9
,https://ae-pic-a1.aliexpress-media.com/kf/A9a5877c098b94522a017e75ece503f493.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239148591/p/1/e/6/t/10301/1100137190722.mp4,SVBONY F9308B משקפת איכון טלסקופ משקפת עוצמתית Bak4 FMC עמיד למים עם חצובה קמפינג,USD 117.39,USD 48.13,59%,1556.0,98.0%,https://s.click.aliexpress.com/e/_ol0zXlB
